TRIP_DURATION,DISTANCE_TRAVELED,NUM_OF_PASSENGERS,FARE,TIP,MISCELLANEOUS_FEES,TOTAL_FARE,SURGE_APPLIED
626,4,1,71,16,10,97,0
2171,13,1,214,0,27,240,1
1520,7,1,146,0,6,152,0
918,7,1,188,42,23,252,1
814,5,1,90,24,30,144,1
609,5,1,83,23,10,115,0
359,2,5,45,0,10,55,0
433,3,2,56,0,6,62,0
1282,7,1,120,44,27,191,1
1459,13,1,188,49,55,291,0
2008,11,1,203,0,14,216,0
1684,9,1,161,57,31,249,1
437,2,1,56,18,34,108,1
2486,9,1,206,0,14,220,0
1350,8,1,139,33,27,198,1
566,4,5,75,15,6,96,0
1396,6,1,124,0,6,130,0
1458,7,1,143,22,14,179,0
1999,6,1,169,0,6,175,0
361,1,2,41,14,26,81,1
521,1,1,53,8,9,70,0
338,2,1,45,11,6,62,0
1026,7,2,116,45,34,196,1
1132,2,1,94,0,14,107,0
492,4,1,71,25,31,127,1
1065,3,1,94,25,6,125,0
330,1,2,41,13,10,64,0
356,1,1,41,24,10,75,0
4798,90,1,1084,0,6,1090,0
662,5,1,79,18,14,111,0
340,2,2,41,0,14,55,0
877,5,1,90,0,6,96,0
1707,11,1,184,0,6,190,0
1290,5,1,116,0,10,126,0
57483,13,1,259,0,6,265,0
1755,13,1,195,0,14,209,0
1216,6,1,116,44,30,191,1
2317,17,1,263,54,6,322,0
5483,28,1,495,38,83,616,1
1472,5,1,120,0,6,126,0
779,3,1,83,22,6,111,0
1239,5,1,105,0,14,119,0
1215,6,1,120,29,27,176,1
506,6,2,98,0,6,104,0
135,1,1,34,8,34,75,1
353,2,2,49,11,6,66,0
1374,6,1,128,27,10,165,0
805,5,1,94,31,10,135,0
745,4,1,79,18,14,111,0
1424,6,1,128,27,6,160,0
1952,13,1,218,49,26,293,1
593,3,1,64,18,27,108,1
276,2,1,45,14,27,86,1
1635,22,2,296,0,59,355,0
1460,14,1,199,76,55,330,0
318,5,1,71,0,10,81,0
787,4,1,79,0,6,85,0
2911,43,1,536,0,14,550,0
2190,15,1,233,0,6,239,0
1397,8,1,143,0,34,177,1
1836,8,1,165,38,27,230,1
2817,30,1,435,0,63,498,0
679,3,1,68,20,14,101,0
1170,11,1,165,0,10,175,0
379,2,5,53,0,10,62,0
1412,4,1,113,0,6,119,0
652,3,1,71,15,14,100,0
773,5,1,94,15,27,135,1
692,3,6,68,8,6,81,0
2274,8,1,188,38,26,252,1
991,6,1,109,20,27,156,1
2127,24,1,334,45,76,455,1
692,5,1,83,23,34,140,1
1045,5,1,105,19,26,150,1
845,8,1,116,30,27,173,1
335,1,2,45,0,6,51,0
340,1,6,41,9,6,57,0
1335,7,1,131,28,10,169,0
661,2,1,56,0,6,62,0
568,6,1,98,0,6,104,0
1215,7,1,131,43,14,188,0
2611,22,2,319,83,14,415,0
715,4,3,83,0,6,89,0
4968,25,5,424,150,76,649,1
983,12,2,338,90,23,450,1
2759,16,1,274,0,76,350,1
1265,6,2,120,0,6,126,0
670,4,1,79,25,6,110,0
2149,10,1,199,0,14,212,0
524,3,1,64,11,6,81,0
1010,11,1,161,0,14,175,0
1548,6,1,139,20,27,185,1
1213,8,1,143,11,34,188,1
289,1,1,34,0,14,47,0
294,1,1,38,8,9,55,0
854,7,1,116,25,10,151,0
699,5,1,90,0,14,104,0
746,12,1,300,22,3,325,0
2098,5,6,161,0,27,188,1
597,1,1,56,19,6,81,0
648,3,2,68,15,27,109,1
1027,7,1,124,15,6,145,0
1027,15,1,210,44,10,264,0
664,6,2,105,22,6,133,0
922,9,1,139,29,6,174,0
1536,14,1,214,0,6,220,0
555,2,1,56,16,10,83,0
1053,9,2,146,31,10,187,0
708,4,1,79,8,30,117,1
216,2,1,38,8,6,51,0
793,7,1,116,24,6,147,0
419,2,2,49,15,27,90,1
1796,11,2,203,0,10,212,0
412,2,1,49,8,13,70,0
2279,42,2,413,75,2,490,0
350,1,1,41,0,27,68,1
536,2,1,56,15,6,78,0
1443,5,1,124,0,6,130,0
979,6,1,105,26,27,158,1
1442,4,2,120,0,6,126,0
832,2,5,75,16,6,97,0
1117,7,1,116,26,13,156,0
704,4,1,83,22,26,131,1
1096,5,2,150,30,3,183,0
756,5,1,113,0,2,115,0
2445,10,1,214,0,76,290,1
982,13,1,188,39,10,237,0
2295,18,1,278,76,27,380,1
517,2,1,64,0,55,119,0
84687,3,1,83,23,34,140,1
633,4,1,68,19,10,97,0
309,7,1,94,0,10,104,0
1610,10,1,173,0,6,179,0
1418,5,1,124,30,27,180,1
310,2,2,45,10,6,61,0
443,3,1,56,18,34,108,1
1210,4,1,109,0,6,115,0
1213,10,1,154,0,6,160,0
1428,18,5,236,38,75,350,1
5797,14,1,446,0,6,452,0
3515,25,1,368,64,76,507,1
168,1,1,30,8,10,48,0
859,5,1,98,38,9,145,0
1310,11,1,165,0,27,192,1
216,1,1,38,13,6,57,0
1003,6,1,98,0,27,124,1
417,2,1,56,13,10,79,0
430,3,1,60,30,10,100,0
555,6,1,94,25,30,149,1
448,1,1,53,18,6,76,0
723,6,2,98,16,6,119,0
637,2,1,56,0,6,62,0
410,2,1,45,0,34,79,1
1127,5,1,105,0,6,111,0
1451,9,1,165,55,55,275,0
614,1,1,56,0,6,62,0
952,7,3,128,39,29,195,0
418,2,3,53,0,6,59,0
1871,13,1,188,0,2,190,0
1105,5,6,109,0,6,115,0
21,4,1,75,0,0,75,0
1279,5,1,105,0,2,107,0
1411,12,1,225,0,2,227,0
1570,6,1,139,33,27,198,1
323,1,1,75,15,3,93,0
1628,6,1,143,8,26,177,1
1643,14,1,210,53,55,318,0
965,11,1,375,38,22,435,1
1303,11,1,165,39,30,234,1
1358,14,1,199,0,10,209,0
2294,9,1,191,0,27,218,1
1027,4,1,113,0,2,115,0
81,1,2,338,0,2,340,0
238,1,2,34,8,13,55,0
946,6,1,101,41,34,176,1
1643,5,1,124,27,14,165,0
994,11,1,161,0,55,216,0
978,4,1,94,24,27,144,1
1404,3,1,113,28,26,167,1
647,2,1,64,8,13,85,0
1042,8,1,135,34,34,203,1
1230,4,1,105,0,14,119,0
707,4,1,83,20,10,113,0
709,4,1,75,11,14,100,0
2965,24,1,349,0,55,404,0
1516,6,1,139,0,27,165,1
768,5,1,86,28,27,141,1
153,1,1,26,10,6,42,0
1135,6,1,120,14,13,147,0
966,3,1,86,20,6,113,0
716,9,1,263,0,0,263,0
919,5,1,90,17,27,134,1
1485,10,1,165,0,63,228,0
732,3,1,75,11,14,100,0
927,3,1,83,18,6,106,0
518,3,1,60,17,27,104,1
974,6,1,109,35,30,174,1
802,4,4,90,15,23,128,1
2567,7,1,203,46,26,275,1
1012,3,1,94,25,6,125,0
1480,11,1,173,41,34,248,1
1120,5,2,109,0,27,135,1
989,3,1,94,8,34,135,1
1035,6,1,105,33,27,165,1
611,3,1,64,23,26,113,1
132,1,1,30,0,27,57,1
1873,8,2,165,59,30,254,1
1991,22,1,293,0,55,348,0
1479,6,1,131,27,6,165,0
651,3,5,68,0,6,74,0
231,2,1,38,9,6,52,0
872,4,1,90,17,27,134,1
1905,5,1,143,0,27,169,1
587,1,1,53,15,6,74,0
1005,4,1,98,26,34,158,1
613,11,1,188,0,6,194,0
189,1,1,34,12,13,59,0
1617,12,1,195,0,27,222,1
415,1,2,75,0,2,77,0
272,1,1,38,14,34,86,1
1157,4,1,101,0,27,128,1
188,1,2,34,12,6,52,0
1731,15,2,263,38,2,302,0
491,4,1,71,8,9,89,0
403,2,1,49,12,9,70,0
753,3,2,71,0,6,77,0
1147,5,2,105,28,6,139,0
1099,5,1,101,0,27,128,1
1198,6,1,128,31,26,185,1
248,2,2,41,0,10,51,0
232,2,1,41,0,27,68,1
1639,8,1,158,46,27,230,1
826,4,5,83,0,6,89,0
537,3,1,64,7,34,105,1
428,3,1,56,0,14,70,0
3315,20,1,330,71,27,428,1
593,5,1,79,22,30,131,1
694,4,1,75,17,27,119,1
570,3,1,68,15,6,89,0
2,1,1,488,147,2,637,0
323,1,2,41,0,14,55,0
628,3,6,71,21,34,126,1
606,4,1,71,38,9,119,0
965,4,2,94,30,55,179,0
469,2,6,53,16,26,95,1
1486,8,1,146,0,30,177,1
865,9,2,143,0,10,152,0
630,2,1,64,18,27,108,1
618,3,1,64,17,6,87,0
823,7,2,188,16,3,206,0
923,5,1,94,25,30,149,1
2136,14,1,218,38,62,318,0
1044,8,1,128,0,34,162,1
355,1,1,41,16,14,71,0
710,3,1,71,12,6,89,0
1336,4,1,113,15,27,154,1
591,4,1,98,0,2,100,0
807,10,1,139,0,10,149,0
1327,9,1,158,34,14,205,0
752,4,1,79,15,6,100,0
2840,17,1,274,0,27,300,1
1157,4,1,101,0,14,115,0
3056,26,1,390,83,27,500,1
737,4,1,86,24,10,120,0
10,1,1,19,22,7,47,0
79920,2,1,49,12,9,70,0
639,4,1,79,27,31,136,1
2374,10,1,206,60,34,300,1
477,3,2,60,0,10,70,0
531,1,1,53,0,10,62,0
2672,8,1,203,0,14,216,0
1090,5,4,113,0,2,115,0
605,3,1,68,38,6,111,0
362,2,1,53,22,27,102,1
1698,7,1,146,30,6,183,0
921,4,2,94,30,6,130,0
954,5,1,101,0,14,115,0
877,12,1,173,45,6,224,0
2293,21,1,296,88,55,439,0
957,4,1,86,20,13,120,0
1766,17,1,240,49,6,295,0
977,6,1,109,0,27,136,1
1149,8,1,135,22,35,192,1
384,2,6,45,0,6,51,0
823,4,2,83,15,10,107,0
1143,6,1,120,0,10,130,0
1495,11,1,180,0,6,186,0
1795,7,1,150,35,27,212,1
1201,10,1,158,49,6,213,0
1030,5,1,105,26,27,158,1
765,3,2,75,0,27,102,1
491,6,1,94,25,6,125,0
1066,6,1,113,22,31,165,1
1245,6,1,120,29,27,176,1
136,1,1,30,0,10,40,0
178,1,2,34,32,9,75,0
1373,8,1,143,15,6,164,0
945,2,1,79,0,27,105,1
1358,9,1,158,43,55,255,0
632,3,1,75,20,27,122,1
264,2,6,41,0,6,47,0
1690,17,1,236,135,30,402,1
579,3,1,64,19,30,113,1
2396,25,1,341,9,10,360,0
287,1,1,41,8,30,79,1
808,6,2,109,0,14,122,0
578,4,1,75,0,10,85,0
1368,10,6,165,38,26,229,1
1332,11,1,173,0,27,199,1
2269,31,1,390,89,55,534,0
992,11,1,154,0,30,184,1
429,2,1,56,14,13,84,0
889,5,1,98,32,10,139,0
891,5,1,101,0,6,107,0
1054,6,2,109,41,26,176,1
1737,13,1,199,42,14,255,0
395,2,1,45,12,13,70,0
264,1,1,38,13,13,64,0
83981,7,1,124,30,27,180,1
756,3,1,75,22,34,131,1
296,1,2,41,0,6,47,0
936,12,3,375,0,2,377,0
1169,6,1,120,31,34,185,1
1629,7,1,146,0,6,152,0
894,5,1,191,0,23,214,1
993,2,1,83,22,26,131,1
1489,12,1,180,39,13,232,0
875,6,1,101,13,31,145,1
887,3,2,86,18,27,131,1
1032,3,1,90,0,27,117,1
1063,3,1,94,38,6,137,0
1553,13,1,203,23,27,252,1
328,2,2,49,11,6,66,0
2086,9,1,184,39,14,237,0
1661,9,1,165,15,27,207,1
296,1,1,38,13,6,56,0
496,3,1,60,0,14,74,0
561,3,1,60,0,14,74,0
878,5,1,94,32,34,160,1
293,2,1,45,8,13,66,0
1977,16,1,233,53,34,320,1
2260,15,1,251,0,76,327,1
479,2,2,56,12,6,75,0
876,2,1,75,18,13,106,0
989,4,1,90,8,26,124,1
3417,8,1,266,0,14,280,0
4358,24,1,416,0,55,471,0
617,5,1,86,0,6,92,0
982,13,1,173,0,6,179,0
453,1,1,49,11,6,66,0
1611,8,1,158,0,6,164,0
1519,8,2,188,0,6,194,0
1343,8,1,150,0,6,156,0
473,2,6,53,20,13,86,0
595,3,1,68,11,6,85,0
402,2,5,49,16,13,78,0
429,2,1,56,21,26,104,1
887,5,1,98,21,6,124,0
3646,11,1,278,0,14,291,0
1053,6,1,113,0,14,126,0
987,4,1,98,26,34,158,1
823,3,1,83,31,9,123,0
935,13,1,176,37,10,223,0
638,3,1,68,0,34,102,1
1602,6,1,139,0,6,145,0
2198,23,1,319,0,30,349,1
650,10,2,165,33,3,201,0
670,4,2,83,0,6,89,0
709,2,1,68,16,27,110,1
2326,21,1,293,61,14,367,0
412,2,1,56,0,10,66,0
322,1,1,38,7,6,50,0
657,3,1,71,8,13,92,0
786,4,1,83,19,14,115,0
869,5,1,101,26,31,158,1
765,5,1,86,0,30,117,1
365,1,2,75,15,3,93,0
474,3,6,68,8,9,85,0
927,5,1,101,21,6,129,0
975,4,6,94,0,6,100,0
1294,8,6,131,32,31,194,1
1086,12,1,176,0,27,203,1
580,4,1,68,20,34,122,1
365,2,3,49,18,9,76,0
176,2,1,34,9,9,52,0
1371,12,1,180,41,27,248,1
659,3,1,75,18,13,106,0
437,3,1,56,0,14,70,0
1572,4,1,128,0,27,154,1
1112,5,1,105,23,10,138,0
1101,4,1,94,0,14,107,0
213,1,1,38,9,6,52,0
1619,11,1,191,45,34,270,1
265,2,1,41,0,14,55,0
827,3,1,83,18,10,111,0
1037,3,1,83,0,14,96,0
1434,6,1,124,15,27,165,1
948,12,1,169,36,9,214,0
1004,4,1,101,26,31,158,1
1177,8,1,135,21,10,166,0
1085,10,2,375,75,23,473,1
905,6,1,109,0,6,115,0
1160,3,1,101,34,34,169,1
2027,19,1,274,67,63,404,0
585,4,1,71,0,27,98,1
774,3,1,79,21,27,126,1
903,6,2,105,0,10,115,0
474,3,1,56,0,10,66,0
1168,5,1,109,31,13,153,0
522,4,1,64,14,6,84,0
1262,6,1,116,0,34,150,1
541,1,1,53,0,6,59,0
444,2,1,49,14,6,68,0
865,2,1,75,16,6,97,0
311,1,1,41,13,6,60,0
198,1,1,34,9,6,49,0
772,11,2,158,0,10,167,0
337,2,1,53,16,9,78,0
1147,4,1,101,8,6,115,0
1338,10,1,161,29,34,225,1
635,3,1,64,12,6,82,0
1387,9,1,143,0,27,169,1
968,8,1,135,0,34,169,1
935,11,1,263,0,2,265,0
2456,5,1,184,42,27,252,1
329,2,1,45,20,34,99,1
1346,4,1,113,0,27,139,1
551,3,1,68,15,10,93,0
458,3,1,60,20,6,86,0
1584,14,5,203,52,55,309,0
254,1,1,41,12,6,59,0
683,4,2,79,0,10,89,0
1772,19,1,266,68,6,340,0
897,8,1,128,22,27,177,1
1107,9,1,143,35,30,207,1
2529,20,1,308,0,14,321,0
738,4,1,90,24,6,120,0
1536,10,1,176,41,31,248,1
575,3,2,64,13,10,87,0
671,6,1,98,0,14,111,0
690,3,1,75,38,13,126,0
849,3,1,83,0,10,92,0
1055,4,2,98,10,6,114,0
743,6,1,98,16,10,123,0
2072,7,2,169,0,6,175,0
1036,6,1,113,0,2,115,0
237,1,1,34,15,6,55,0
607,4,1,75,21,30,126,1
219,1,1,34,14,34,81,1
1270,6,2,128,27,6,160,0
2042,15,1,240,45,27,312,1
573,4,1,75,15,27,117,1
786,3,1,75,8,6,89,0
528,3,1,64,9,10,83,0
286,1,1,41,0,10,51,0
2627,10,1,206,0,27,233,1
892,5,1,94,0,14,107,0
785,2,1,71,19,6,97,0
83770,4,1,94,0,34,128,1
1620,6,1,139,0,27,165,1
878,7,1,113,14,27,153,1
1638,8,1,161,0,6,167,0
2076,10,1,188,0,2,190,0
1012,4,1,90,0,10,100,0
778,4,1,79,0,14,92,0
496,1,6,53,0,27,79,1
553,3,6,64,0,14,77,0
679,8,2,120,26,31,177,1
1250,5,1,113,32,13,158,0
674,5,1,86,28,6,120,0
1255,7,2,128,41,10,178,0
991,4,1,94,25,6,125,0
626,5,1,83,15,30,128,1
1052,3,1,90,15,27,132,1
747,4,1,83,0,27,109,1
928,3,1,86,5,6,98,0
648,2,1,60,18,14,92,0
582,5,1,86,22,31,139,1
836,8,1,128,32,34,194,1
914,2,1,79,21,27,126,1
852,3,1,79,0,6,85,0
553,3,6,64,14,6,84,0
1085,6,5,109,0,10,119,0
518,3,1,60,20,6,86,0
839,4,1,79,26,27,132,1
3049,24,1,356,22,31,409,1
931,5,1,98,26,34,158,1
2218,13,1,221,0,27,248,1
2626,19,2,304,67,30,401,1
1080,4,1,101,0,6,107,0
1502,15,1,218,0,14,231,0
1173,9,1,143,34,26,203,1
898,5,1,94,8,26,128,1
428,1,1,49,12,9,70,0
569,2,1,128,0,2,130,0
2188,11,1,214,0,30,244,1
600,2,1,64,24,35,122,1
1032,3,2,94,24,27,144,1
1484,11,1,184,74,63,320,0
477,3,1,64,28,31,122,1
760,4,1,79,17,6,102,0
1465,21,1,278,0,10,287,0
1174,12,1,165,57,27,249,1
1221,5,6,113,0,34,147,1
821,4,1,86,0,34,120,1
1202,4,1,105,22,6,133,0
338,1,1,41,1,6,48,0
903,5,2,98,15,27,139,1
494,3,1,56,13,10,79,0
623,2,2,64,17,6,87,0
981,6,1,109,0,30,139,1
1884,15,1,229,0,6,235,0
719,3,1,71,19,6,96,0
1285,12,6,180,0,6,186,0
478,3,2,60,15,6,81,0
1086,8,6,135,0,10,145,0
453,3,1,64,0,27,90,1
778,3,6,79,0,27,105,1
2138,11,1,206,0,27,233,1
1128,5,1,173,0,6,179,0
1324,17,1,338,0,2,340,0
502,2,1,53,20,13,86,0
921,8,1,120,15,30,165,1
908,7,1,124,26,6,156,0
424,2,1,53,19,9,81,0
274,2,1,45,13,6,64,0
825,5,1,90,30,27,147,1
607,2,1,56,0,14,70,0
1182,6,1,188,0,6,194,0
427,2,1,49,15,9,73,0
1254,10,1,146,0,27,173,1
2252,15,1,259,57,27,342,1
910,3,1,113,0,2,115,0
1009,12,1,176,15,55,246,0
325,1,6,41,0,6,47,0
813,4,1,86,20,13,120,0
1085,9,5,139,0,6,145,0
363,2,1,49,16,6,71,0
1089,16,2,150,0,2,152,0
431,2,1,53,15,34,102,1
322,2,1,49,0,10,59,0
954,4,1,86,18,34,138,1
1925,17,1,251,51,6,309,0
749,7,1,109,0,6,115,0
1375,12,1,180,0,14,194,0
753,4,1,83,8,6,97,0
986,5,1,105,14,30,149,1
2833,13,1,244,64,76,383,1
1967,11,1,191,8,13,212,0
1143,6,1,116,22,14,152,0
307,2,2,45,0,10,55,0
2303,12,1,244,54,27,324,1
763,2,1,71,19,6,97,0
1492,7,1,139,0,10,149,0
1893,8,2,169,26,6,201,0
1018,6,1,109,28,30,167,1
749,3,1,75,24,6,105,0
1782,1,1,128,0,6,134,0
814,6,1,101,8,13,122,0
517,3,1,68,0,10,77,0
1662,5,1,128,0,6,134,0
1096,7,5,120,27,13,160,0
673,6,1,94,0,6,100,0
190,1,1,34,12,13,59,0
1080,6,1,109,27,27,162,1
1020,8,1,390,134,55,579,0
2082,12,1,221,51,34,306,1
442,2,2,49,30,6,85,0
305,1,2,38,0,14,51,0
956,4,1,94,24,27,144,1
1835,9,1,173,15,27,214,1
1165,6,1,120,15,6,141,0
896,4,1,83,16,27,125,1
761,3,6,71,22,27,120,1
862,4,1,83,19,14,115,0
1193,8,1,128,0,14,141,0
1423,28,1,349,0,6,355,0
381,2,1,49,75,6,130,0
1226,4,1,117,15,2,134,0
6432,19,1,473,0,63,535,0
228,1,4,34,10,6,50,0
941,6,1,105,0,6,111,0
1571,7,1,143,8,26,177,1
1671,17,1,244,56,31,330,1
850,3,1,79,0,10,89,0
915,4,1,90,22,27,139,1
755,4,1,79,23,34,135,1
681,4,1,83,18,6,106,0
1253,7,1,131,32,31,194,1
1704,6,1,150,0,6,156,0
962,3,1,86,0,6,92,0
702,3,1,79,21,27,126,1
1030,9,1,139,33,27,198,1
623,3,1,68,30,10,107,0
824,4,1,86,22,27,135,1
1316,8,1,263,0,0,263,0
610,3,1,68,0,14,81,0
1355,11,1,169,0,30,199,1
559,1,6,56,20,10,86,0
1105,5,1,105,26,27,158,1
503,2,1,56,0,34,90,1
489,3,1,64,23,13,100,0
562,2,1,56,13,10,79,0
2395,15,1,251,30,27,308,1
1024,3,1,94,0,6,100,0
490,2,1,53,11,34,98,1
557,3,2,60,38,6,104,0
534,2,1,60,9,35,104,1
454,2,1,56,0,30,87,1
131,1,4,26,0,10,36,0
630,3,2,64,14,6,84,0
1225,12,1,180,22,56,258,0
612,1,1,49,0,6,55,0
414,2,3,49,19,26,94,1
958,15,1,199,0,6,205,0
1007,6,2,109,24,14,147,0
654,2,1,68,22,6,95,0
1221,6,6,120,0,34,154,1
1053,8,1,135,8,26,169,1
991,6,1,105,0,34,139,1
1542,6,1,139,0,6,145,0
2812,11,1,184,0,34,218,1
958,5,1,98,0,34,132,1
832,8,1,116,15,6,137,0
1283,10,1,161,22,35,218,1
935,4,1,86,18,6,111,0
3165,12,1,266,73,27,366,1
1029,4,1,98,0,27,124,1
530,2,1,56,17,26,99,1
946,2,1,75,0,14,89,0
1399,7,1,139,0,27,165,1
1019,5,3,113,24,10,147,0
637,1,6,60,0,27,87,1
1001,3,1,90,24,6,120,0
748,9,1,131,29,13,174,0
1515,10,1,165,0,27,192,1
1136,4,1,105,26,27,158,1
2806,9,2,199,0,27,225,1
726,2,1,71,17,13,102,0
924,6,1,109,0,6,115,0
359,2,1,45,22,6,73,0
277,1,2,38,0,14,51,0
665,3,1,75,8,13,96,0
946,3,1,90,19,6,115,0
766,8,4,128,22,59,209,0
536,2,2,53,0,6,59,0
4305,12,1,334,0,14,347,0
2043,8,1,176,41,31,248,1
629,3,1,64,8,6,77,0
899,8,2,124,19,6,149,0
1285,12,1,180,52,26,258,1
1100,7,2,128,46,27,200,1
2313,21,1,293,38,6,336,0
1117,8,1,135,0,6,141,0
1122,13,1,184,48,55,287,0
601,3,1,64,0,14,77,0
372,2,3,173,0,2,175,0
756,5,1,90,8,26,124,1
1343,9,1,146,8,6,160,0
3959,5,1,274,0,6,280,0
979,7,1,120,30,30,180,1
4377,14,1,173,0,2,175,0
1052,6,2,120,27,13,160,0
311,2,1,49,8,9,66,0
2228,29,1,368,75,6,448,0
2520,17,2,274,0,6,280,0
1112,3,2,94,0,34,128,1
1034,4,1,94,21,14,129,0
83689,6,1,158,0,6,164,0
1034,5,2,101,27,6,134,0
997,5,5,101,0,6,107,0
1009,5,1,109,34,26,169,1
877,4,1,90,22,7,119,0
1086,6,1,113,15,6,134,0
2293,8,1,206,0,27,233,1
734,8,1,150,0,2,152,0
1510,12,1,188,0,6,194,0
978,7,1,124,0,6,130,0
200,1,1,34,38,9,81,0
953,7,1,113,19,30,162,1
810,3,2,75,15,6,96,0
707,2,5,68,0,14,81,0
1765,6,1,146,22,35,203,1
522,7,1,101,0,10,111,0
401,2,1,49,8,13,70,0
1407,5,2,124,32,34,189,1
1010,3,2,86,15,6,107,0
664,5,1,79,0,10,89,0
811,3,1,75,18,13,106,0
1759,13,1,203,0,10,212,0
1354,6,1,128,0,34,162,1
1399,4,1,113,0,6,119,0
885,3,1,83,22,14,119,0
1367,10,1,165,29,26,220,1
783,4,1,79,23,14,115,0
1456,12,1,191,68,34,293,1
558,2,1,60,20,6,86,0
965,3,1,86,24,34,144,1
935,4,1,90,0,14,104,0
815,10,1,64,0,23,87,1
1170,17,1,221,54,80,355,1
1971,8,1,169,0,14,182,0
824,4,1,86,18,6,111,0
1265,10,1,158,0,14,171,0
836,12,1,169,0,10,179,0
982,8,1,124,27,9,160,0
841,9,1,450,0,2,452,0
2538,23,1,375,75,3,453,0
1508,5,1,128,33,6,167,0
3134,12,1,259,0,14,272,0
204,1,1,38,13,6,57,0
933,5,5,98,0,10,107,0
575,3,1,64,0,10,74,0
1016,5,1,105,26,27,158,1
555,1,1,56,12,6,75,0
2114,11,1,199,38,26,263,1
1789,16,1,229,38,26,293,1
918,4,2,90,0,27,117,1
1543,13,2,195,45,76,316,1
921,8,1,120,0,10,130,0
367,1,2,45,0,6,51,0
352,2,1,45,22,35,102,1
658,2,1,68,0,10,77,0
860,2,1,75,24,6,105,0
1703,6,1,154,45,27,225,1
1381,9,1,161,33,6,201,0
1404,3,1,109,23,6,138,0
788,6,1,94,16,9,119,0
396,2,3,49,0,6,55,0
1865,9,1,173,0,6,179,0
961,2,1,83,22,26,131,1
522,4,2,71,16,10,97,0
1204,3,1,101,0,27,128,1
767,5,1,90,21,13,124,0
294,1,1,38,12,10,59,0
2167,19,1,285,0,27,312,1
732,4,1,83,15,27,124,1
529,2,1,90,0,2,92,0
2045,12,2,203,47,34,284,1
918,3,1,338,0,2,340,0
1483,7,1,139,0,14,152,0
934,5,1,94,19,34,147,1
2634,9,1,210,22,35,267,1
802,3,1,79,12,26,117,1
707,5,1,83,22,26,131,1
3134,21,1,338,0,6,344,0
941,6,1,94,0,14,107,0
736,9,1,131,42,10,183,0
660,4,1,71,24,27,122,1
509,4,1,71,23,6,100,0
1398,7,4,143,0,30,173,1
4670,7,1,326,0,6,332,0
1780,4,1,135,30,13,178,0
1349,7,1,146,0,6,152,0
382,2,2,53,12,6,70,0
636,3,1,71,0,14,85,0
1475,28,1,390,79,6,475,0
1453,9,2,154,15,30,199,1
651,3,1,71,23,6,100,0
223,1,2,34,9,14,57,0
1020,7,1,116,23,34,173,1
715,7,1,109,38,6,152,0
2101,6,1,169,30,27,225,1
437,2,1,49,14,6,68,0
1568,6,2,139,0,6,145,0
1387,3,1,109,0,6,115,0
1104,8,2,135,32,27,194,1
1217,13,1,195,40,6,241,0
1215,7,1,128,40,6,174,0
3279,14,5,289,65,34,387,1
622,2,1,64,8,6,77,0
2443,21,2,300,0,10,310,0
3798,15,2,330,71,27,428,1
1075,4,1,98,0,6,104,0
964,6,1,109,0,10,119,0
2000,3,1,154,0,6,160,0
926,4,2,188,30,6,224,0
1069,11,1,161,38,26,225,1
393,2,1,45,4,10,59,0
1011,4,1,94,25,6,125,0
85904,1,2,49,3,6,57,0
506,4,1,68,29,31,127,1
4174,28,1,439,15,55,509,0
742,9,1,131,27,6,165,0
918,6,1,101,23,13,138,0
156,1,2,30,13,14,57,0
655,11,2,150,0,30,180,1
345,3,2,53,8,6,66,0
1385,5,1,124,30,34,188,1
768,5,2,90,0,10,100,0
688,5,1,86,22,59,167,0
1608,13,1,188,39,26,253,1
1318,6,1,131,0,6,137,0
851,11,1,158,37,26,221,1
278,1,1,41,10,10,61,0
196,1,1,34,13,10,57,0
826,2,1,75,18,13,106,0
663,3,1,68,15,34,117,1
528,3,1,68,0,14,81,0
45,1,1,23,0,6,29,0
1349,8,2,143,35,30,207,1
643,2,1,64,8,6,77,0
988,3,1,86,0,10,96,0
276,2,1,45,11,10,66,0
551,2,2,60,3,27,90,1
841,2,1,75,16,6,97,0
933,8,1,131,29,13,174,0
483,3,1,60,0,14,74,0
1181,9,2,154,52,27,233,1
1147,7,1,120,0,6,126,0
803,4,1,86,23,6,115,0
1621,17,1,900,0,105,1005,0
308,1,1,41,38,30,109,1
1125,11,1,165,38,27,230,1
2835,15,1,263,0,6,269,0
734,3,1,75,0,14,89,0
1141,11,1,160,17,52,229,0
837,4,1,94,0,14,107,0
309,1,1,38,0,10,47,0
1868,13,1,210,47,27,284,1
871,8,1,120,15,6,141,0
600,4,1,68,15,6,88,0
1072,5,1,101,0,34,135,1
1096,3,1,94,0,6,100,0
1676,12,1,195,0,27,222,1
1410,7,1,131,0,14,145,0
1664,10,1,184,44,34,261,1
350,1,1,41,15,34,90,1
536,2,1,56,17,26,99,1
996,5,1,109,8,26,143,1
759,6,1,101,0,30,132,1
791,2,1,75,0,6,81,0
829,4,1,86,15,6,107,0
405,2,1,49,8,6,63,0
446,2,1,56,14,13,84,0
2315,16,2,259,0,10,269,0
1201,9,1,150,15,34,199,1
1684,12,1,184,0,14,197,0
5,1,5,38,0,2,40,0
900,3,1,83,18,6,106,0
1631,12,1,195,42,13,250,0
765,8,1,116,29,26,171,1
1226,3,1,101,0,27,128,1
1399,8,1,146,30,34,210,1
1207,6,1,120,39,34,193,1
818,3,1,75,22,34,131,1
